Date,Close,High,Low,Open,Volume,Accurate Sentiments,SMA_7,SMA_21,EMA_7,Daily_Return,RSI_14
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,,37549.170200892855,44568.80710565476,38110.590870677275,-0.07126897282320166,27.74329901558373
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,,37131.94642857143,43417.01134672619,37236.95975457046,-0.03029724398312339,29.639909587405114
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,,37261.595982142855,42343.00241815476,36847.25204249035,0.03068120125307594,32.378224117898924
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,,37065.435267857145,41460.76711309524,36968.65289905526,0.04637929771620186,39.418155509395405
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,,36820.107142857145,40507.450520833336,36897.72111960394,-0.017355481635803582,39.39152454268407
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,,36574.532924107145,39956.24311755953,37067.08576157795,0.02426756732611457,51.17747688870037
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,,36684.78962053572,39455.88950892857,37602.50572743347,0.043475133082156336,46.45083800624644
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,,36855.76116071428,38837.50241815476,37425.4808580751,-0.05902658087058821,49.023603703934384
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,,36989.45982142857,38303.77715773809,36957.09990136883,-0.03638625350557034,45.51398180612566
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,,37015.78125,37799.31622023809,36683.41965258912,0.008731498936251025,52.77598230045603
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,,36476.90290178572,37324.23028273809,35902.741497254334,-0.06418068028941804,35.73240583879618
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,,36018.00390625,36874.86030505953,35295.21432606575,-0.0026243254847995168,36.16499718799642
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,,35985.138392857145,36891.178385416664,35807.691017986814,0.11569117681725527,45.31385006544178
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,,35627.11439732143,36696.88597470238,36031.417677552614,-0.01720501684509279,45.786567128203096
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,,35689.970424107145,36698.30059523809,36357.16286753946,0.01721406171757467,54.43001787785335
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,,35690.05022321428,36603.81882440476,36156.0010569046,-0.047727642256857994,52.44194733206169
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,,36152.26171875,36809.87965029762,36891.465636428446,0.09972131894675185,57.89502162842965
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,,37103.37165178572,36881.90327380953,37723.218367946334,0.028661855288592664,56.83038898466988
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,,38093.89118303572,36977.334077380954,38393.98115877225,0.004669320789865594,59.00473288572943
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,,38237.025669642855,36932.232328869046,38382.25149407919,-0.05096256237308472,51.76776080649156
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,,38430.01227678572,36913.97209821428,38300.06459712189,-0.007655308506355651,47.181214795803506
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,,38208.990513392855,36918.24069940476,37671.859971278915,-0.0595545108824469,47.292224391714676
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,,38218.041294642855,36965.85044642857,37157.86275189668,-0.004788717174578294,50.165812303958006
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,,37732.38950892857,36966.810825892855,36792.971282672515,0.002314299179515533,49.56922587823876
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,,36512.134765625,36697.46977306547,35513.90180184814,-0.11265533282181261,45.463476758792496
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,,35383.476283482145,36498.457124255954,34761.8413904486,0.02616961270137308,47.751837436626964
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,,34722.89983258928,36315.02129836309,34502.13787877395,0.0374509295196066,40.39269258783804
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,,34238.46177455357,36098.52948288691,34542.21278408046,0.027856637741157764,44.672546017902036
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,,33645.68080357143,35848.21391369047,33816.10441227909,-0.0872604012088013,36.77693665057564
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,,33155.73883928572,35687.943452380954,33408.64764514682,0.017336806155961115,41.71166424582865
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,,33005.931361607145,35630.19419642857,33718.896866672614,0.07653470332064805,38.431234223966996
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,,33399.88030133928,35671.795572916664,33897.75663437946,-0.006213875976586625,34.2134149617857
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,,33880.18275669643,35785.85007440476,34390.2618117221,0.04162825758718758,38.401766187758476
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,,34068.441127232145,35676.12220982143,34552.905343166574,-0.02305527321430456,40.98294289682258
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,,33912.68108258928,35527.05171130953,34307.70830424993,-0.04191448950075438,38.51417712977322
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,,34235.43359375,35363.36830357143,34205.04294693745,0.00967855812266083,44.620031998007626
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,,34590.04352678572,35321.27455357143,34320.91892895309,0.022760094790705843,47.39275309748651
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,,34681.20591517857,35139.84226190476,34562.63450921482,0.017861561294527206,48.90259616850556
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,,34582.872767857145,34831.62927827381,34358.476858473616,-0.043691535402215154,56.3772662445922
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,,34349.646763392855,34537.76860119047,34327.65647198021,0.014496276584600176,55.444150490164255
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,,34180.28850446428,34323.87648809524,34209.57438523516,-0.011095808977648836,50.43962967732021
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,,34081.0390625,34077.39397321428,33876.52356236387,-0.028886355129662422,44.083459783627575
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,,34066.89118303572,33982.66852678572,33856.895601460405,0.02800225791699673,58.32050821617453
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,,33902.88727678572,33882.88988095238,33772.8015839078,-0.008210311003178261,55.24863746191439
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,,33753.23102678572,33813.45610119047,33889.64806293085,0.021469475378479208,48.1331748512093
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,,33668.92299107143,33883.89202008928,33706.19796126064,-0.031668630428790756,44.599016679873756
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,,33449.898716517855,33893.24274553572,33455.15481860173,-0.013687548281983153,35.41945190923937
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,,33302.330078125,33850.353236607145,33296.9530280138,0.003679352094793975,39.07090585937831
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,,33145.66713169643,33713.12909226191,32917.897388197845,-0.031734999531688124,40.7872839829581
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,,32806.17103794643,33702.831938244046,32543.807806773384,-0.011302175908234458,37.313703234382096
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,,32522.249441964286,33671.72674851191,32291.122944923787,0.003549453661488622,32.765752331998925
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,,32173.19559151786,33535.87751116072,32167.54484541159,0.008363987433579023,30.03141790823004
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,,31839.193359375,33363.66303943453,31830.116641871195,-0.030788575922789052,32.098048393721996
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,,31425.66796875,33075.07114955357,31324.424395465896,-0.03278895069501786,24.55158274553895
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,,31324.003069196428,32935.54055059524,31520.99163644317,0.07727442675168827,41.78850948595185
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,,31400.056640625,32875.587611607145,31719.020094519878,0.006303573302191001,47.13500532728913
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,,31708.629743303572,32860.56398809524,32184.65276620241,0.03925482537500802,48.93843725335438
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,,32102.82645089286,32842.654389880954,32711.60090277681,0.021169199000986128,53.63129559263954
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,,32610.451729910714,32845.62611607143,33371.247552082605,0.030844758309330533,55.06069774085154
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,,33541.837890625,33016.65141369047,34362.81945312445,0.05621887171744144,67.6147074000358
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,,34913.20842633928,33262.92503720238,35623.84994140584,0.055424286615063156,74.85979907466883
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,,36039.66741071428,33555.33351934524,36716.86401855438,0.014945713184850051,75.70412205192805
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,,37138.998325892855,33894.90736607143,37539.75348266578,0.00031292265067750513,81.82859344777563
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,,38375.283482142855,34296.69475446428,38713.701830749334,0.055666404612466414,86.55126193856812
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,,39422.96205357143,34682.67931547619,39441.825201187,-0.014427457617713135,83.00401577903929
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,,40083.634486607145,34955.76060267857,39575.09253370275,-0.039669750474507826,74.51711774400164
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,,40349.978794642855,35243.670014880954,39481.80572840206,-0.019335866368471732,75.44915050256053
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,,40170.841517857145,35503.23930431547,39149.59941348905,-0.02675797936526192,75.27330652632894
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,,40135.35546875,35833.00864955357,39299.07553667929,0.041792893187100555,74.16414985548035
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,,40258.37444196428,36265.80980282738,39691.69532438446,0.02822946527400849,75.5850469254624
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,,40341.36774553572,36808.42699032738,40472.89649328835,0.04763803587748594,76.53708529121967
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,,40759.8828125,37428.55710565476,41493.62256527876,0.04062220829002827,77.84643892682291
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,,41306.05747767857,38000.04789806547,42069.74622083407,-0.017005273846830926,73.30022465576556
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,,42329.408482142855,38740.40838913691,43143.66025156305,0.058616336068955555,74.12788646122996
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,,43391.13002232143,39491.726655505954,43754.003001172285,-0.016830892309838696,67.7334292516688
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,,44226.29185267857,40133.771577380954,44213.91143056672,0.00018877838873909702,66.62135387657491
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,,44734.68247767857,40710.68508184524,44267.50583855004,-0.02555943636254754,62.28300124492445
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,,45445.65680803572,41387.43601190476,45148.95945703753,0.07574073458615982,64.52654840331405
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,,45808.677455357145,41997.174107142855,45635.95592090314,-0.01457055076832292,64.23433839809216
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,,46272.80412946428,42554.165364583336,45988.71791723986,-0.0010603958689597848,70.07368385572263
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,,46221.244419642855,42966.877232142855,45992.65953167989,-0.02215910567498447,69.01750031560238
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,,46094.1484375,43218.70665922619,45668.33449250992,-0.028456465011732934,68.02794400263329
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,,45980.94140625,43447.529575892855,45451.54774438244,0.002367765389513554,65.17038649487657
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,,46307.982700892855,43767.01320684524,45768.05533953683,0.04277544261522093,66.75579398449923
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,,46528.81919642857,44105.28125,46660.835449965125,0.056115872471717454,67.99318894429715
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,,46787.18303571428,44451.91443452381,47221.999634348846,-0.008789842693618932,62.93028230100108
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,,47112.1328125,44896.998139880954,47746.912811699134,0.00850947690403503,66.76006623309355
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,,47618.08482142857,45389.57924107143,48196.72171814935,0.004551674225862445,61.25093645999744
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,,48048.193080357145,45844.490513392855,48074.07058548701,-0.037137725293038826,56.979491274189876
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,,48642.421875,46283.21837797619,48295.75020474026,0.02630002081428562,60.23998401500423
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,,48674.513392857145,46572.392857142855,47957.36734105519,-0.04122830434622349,57.26803620748381
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,,48634.44084821428,46869.638950892855,48232.6924979789,0.04508626296557394,53.942915012774684
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,,48633.99944196428,47076.61997767857,48400.119959421674,-0.003185280633781984,55.821902537544716
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,,48563.73939732143,47316.22544642857,48507.54797737875,-0.0014839825657210204,55.74055533474541
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,,48207.85881696428,47349.06268601191,48144.40707678406,-0.0363476092875793,53.23018322564775
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,,48130.79743303572,47424.37965029762,47899.977182588045,0.0023738850726162664,58.20316187247744
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,,48114.54575892857,47579.303013392855,48136.739722878534,0.03562556399047523,62.15859474543883
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,,48455.33203125,47812.609375,48434.4854562214,0.009840830417728652,58.584825834660286
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,,48593.43303571428,47918.89769345238,48832.207842166055,0.014143210068944922,52.583943942153496
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,,48742.321986607145,48054.50148809524,49110.31213162454,-0.0016141808032423821,54.01979296747029
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,,49159.97600446428,48278.61607142857,49771.0866377809,0.03621581213694158,58.49206245273321
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,,49956.911830357145,48594.28515625,50486.69876739818,0.017006125728580734,60.30953210172689
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,,49906.11774553572,48695.03608630953,49567.80630211113,-0.1106216071695616,47.63927988026442
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,,49512.455357142855,48756.474330357145,48698.70238283335,-0.015375366885328479,42.211567619148596
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,,49092.98381696428,48740.943080357145,48121.88225587501,0.006509485739778498,48.351140510650154
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,,48358.48883928572,48528.78757440476,47312.38923096876,-0.032495484247323514,37.02961419601759
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,,47680.89341517857,48352.404947916664,46784.65618103907,0.0070748487352050304,38.61577082017609
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,,46868.01618303572,48197.243861607145,46604.30951859181,0.019066033632592516,41.884031398613416
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,,45772.236049107145,47979.002232142855,46194.00069363136,-0.023884438158555232,43.61026111438171
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,,45812.43080357143,47949.78199404762,46418.62356709852,0.0473592610325122,49.798239840716334
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,,46110.28180803572,47912.427641369046,46858.05458938639,0.023015462091804384,48.11506477070175
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,,46309.13002232143,47952.48195684524,47089.38078578979,-0.008157286726135138,45.6380859242692
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,,46649.64564732143,47867.189174107145,47133.91547215484,-0.010795386730801604,42.12985887250949
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,,47089.20368303572,47837.47302827381,47420.02742442863,0.021385589090024082,45.484654220055084
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,,47260.19642857143,47762.72953869047,47380.07525582147,-0.021089044077959085,37.27894924151922
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,,46957.443080357145,47562.196986607145,46246.00663717861,-0.09344895316951951,26.907463703162037
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,,46043.326450892855,47253.958333333336,44857.92392319646,-0.050185206746199196,32.545966978314254
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,,45385.92075892857,47002.88597470238,44537.06989552235,0.07079311406361999,43.607287542583556
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,,44973.31194196428,46791.80859375,44626.57683570426,0.0303064775724482,46.38675874642293
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,,44340.7734375,46449.63597470238,44179.870126778194,-0.04578111561282838,45.19110687660552
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,,43546.23493303572,46105.444010416664,43814.051032583644,-0.002874812528084303,44.1003930629062
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,,42967.423549107145,45698.54538690476,43662.673040062735,0.011516492054097771,43.10108272100228
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,,42880.556361607145,45203.411830357145,43305.93739723455,-0.02251426719942695,43.3681006209783
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,,42929.251674107145,44928.33630952381,42738.08879011341,-0.02844007873591181,34.57287381934117
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,,42642.088169642855,44712.763578869046,42444.65741289756,0.012911568502261384,32.673039489060486
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,,42484.34486607143,44588.92894345238,42781.21669248567,0.05356827518164842,40.45485525541388
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,,43238.22935267857,44742.8828125,44115.147870926754,0.09878873042688929,51.717822467347055
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,,43951.78571428572,44862.408110119046,45014.23297350756,-0.008426411013467638,48.82480833492055
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,,44664.84486607143,44964.154947916664,45810.663011380675,0.010237887379882071,51.99191417245459
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,,45647.29799107143,45161.76581101191,46636.222844473006,0.018940873580984396,65.60622627058947
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,,47144.47935267857,45372.35249255953,47855.87025835476,0.048905889117254686,76.60449883342876
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,,49115.49162946428,45714.50018601191,49732.26499845357,0.0746704982911468,77.66517790590277
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,,50546.21875,46001.29185267857,50750.69484259018,-0.02809653406297008,70.68669668787885
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,,51382.0625,46320.35509672619,51554.98304600513,0.0030082765538104184,78.32407522482438
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,,52418.73883928572,46638.919828869046,52408.29294856635,0.01853649985027972,79.85077737802258
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,,53357.54241071428,46996.603608630954,52999.11424267476,-0.003577422040362044,78.58437094912682
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,,54553.52622767857,47693.79352678572,54120.53294763107,0.04953684064585273,84.70971233083527
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,,55200.1328125,48424.62127976191,54600.6643591608,-0.025114999851183484,83.78460759155259
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,,55491.51116071428,49083.03031994047,55300.7726834331,0.02426861834211813,84.3689270347263
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,,55993.73102678572,49674.76488095238,55805.96037194983,-0.001386283921372633,82.38175768844962
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,,57083.174107142855,50567.821986607145,57252.95758364987,0.07453440740995654,82.3364234060732
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,,57929.45368303572,51433.326078869046,58162.7631096124,-0.01139348166745524,81.18205551166004
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,,58898.31640625,52306.90122767857,59010.4766290843,0.01086243756414218,81.3348143379037
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,,59547.071986607145,53249.298735119046,59764.37700306323,0.007675599893030238,80.94081512276748
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,,60721.49107142857,54355.36774553572,60888.780799172426,0.036047967727284025,80.78798836741518
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,,61948.88225446428,55518.62834821428,62164.79458375432,0.026934175102288238,78.60090253098338
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,,62647.26060267857,56395.73679315476,62176.13890656574,-0.057319313661295834,70.18980067250787
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,,62518.44866071428,56994.56175595238,61805.17058617431,-0.024399647264276236,65.16626630342947
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,,62590.08258928572,57646.091703869046,61702.28223650574,0.011555863919028075,64.68999214640937
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,,62501.11383928572,58252.32421875,61509.4206617543,-0.007537937512081094,63.91224109927854
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,,62645.93470982143,58915.51097470238,61892.02155100323,0.0346128236844363,62.89955503855746
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,,62089.049107142855,59336.89099702381,61509.964405439925,-0.04244985266320056,59.49459403064572
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,,61016.12779017857,59485.50706845238,60753.06998376745,-0.03116779376295975,52.321802243947516
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,,60789.265625,59810.08575148809,60720.33666751308,0.03658793903693369,56.51118200226955
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,,61008.65122767857,60203.42466517857,61097.243711572315,0.02648913766352501,51.39779512347701
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,,61079.396205357145,60532.97749255953,61295.140791491736,-0.005449845794435637,52.23299468600074
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,,61134.842075892855,60844.75744047619,61301.094851431306,-0.009208042570786446,49.472079060978636
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,,60844.068080357145,61012.35825892857,61226.922701073476,-0.005129747739996526,47.6850709433158
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,,61253.01227678572,61354.517485119046,61726.79261174261,0.03642353446805324,47.65205438930706
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,,61894.10658482143,61619.70554315476,62037.606177556954,-0.004054563588107407,42.655509758118924
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,,62012.69140625,61816.40587797619,61891.26225035521,-0.024103783966732184,47.93067886718604
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,0.3996031045913696,61855.22154017857,61794.107142857145,61699.86563307891,-0.005313959884109654,51.26562193797924
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,0.0,61803.599888392855,61824.35956101191,61656.76934199668,0.006573419146120196,50.39786098491753
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,,62090.46149553572,61908.80580357143,62074.32407681001,0.029247220896912562,56.59748191867378
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,-0.20994088053703308,63027.95033482143,62172.651041666664,63447.450088857506,0.06695154718111462,61.155504388899104
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,0.24990829825401306,63563.01116071428,62301.69084821428,64328.54459789313,-0.008806096371717143,68.14455346016646
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,-0.24918057024478915,63852.32310267857,62254.185825892855,64495.21606560735,-0.029513867421399387,67.79017409378615
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,0.0,64351.99888392857,62384.65197172619,64608.90228358051,-0.0006965054346836919,63.34913572797486
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,0.2499098777770996,64784.89397321428,62549.58891369047,64495.66206424788,-0.01222509636324598,56.26034698386847
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,,65205.18638392857,62696.060825892855,64489.12838412341,0.0048878705639170406,58.393720635356246
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,0.999618411064148,65510.87946428572,62912.06101190476,64733.55624903006,0.015469517787564335,63.12603619314813
